,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
126,126,0.1,A,38.242031,-120.602689,6,20020707,20020707,6009.0,20020707,0,0,0,0,2.8313274,0
127,127,0.1,A,38.000967,-120.614567,6,20070203,20070203,6009.0,20070203,0,0,0,0,1.7904797,0
128,128,0.3,B,38.316969,-120.564989,6,19990711,19990711,6009.0,19990711,0,0,0,0,1.3926187,0
129,129,0.1,A,38.21645,-120.861486,6,20051125,20051125,6009.0,20051125,0,0,0,0,1.213801,0
130,130,0.1,A,38.1997,-120.713539,6,19990912,19990912,6009.0,19990912,0,0,0,0,0.08601857,0
131,131,1.0,B,38.352217,-120.599358,6,20070814,20070814,6009.0,20070814,0,0,0,0,2.2484045,0
132,132,0.1,A,38.301719,-120.6961,6,20040313,20040313,6009.0,20040313,0,0,0,0,0.86162627,0
133,133,2.0,B,38.402489,-120.456539,6,20010810,20010810,6009.0,20010810,0,0,0,0,2.9731092,0
134,134,2.0,B,38.185289,-120.787339,6,19980805,19980805,6009.0,19980805,0,0,0,0,1.3776737,0
135,135,0.4,B,38.315431,-120.659881,6,20040511,20040511,6009.0,20040511,0,0,0,0,3.6694658,0
136,136,0.1,A,38.15755,-120.480356,6,20050928,20050928,6009.0,20050928,0,0,0,0,2.5969944,0
137,137,0.1,A,37.987331,-120.697467,6,20070804,20070804,6009.0,20070804,0,0,0,0,2.433113,0
138,138,0.1,A,38.262425,-120.517303,6,20070526,20070526,6009.0,20070526,0,0,0,0,2.3927026,0
139,139,0.1,A,38.374131,-120.494669,6,20040318,20040318,6009.0,20040318,0,0,0,0,0.83630705,0
140,140,1.0,B,38.228261,-120.546631,6,19980809,19980809,6009.0,19980809,0,0,0,0,0.8988874,0
141,141,9.0,B,38.159333,-120.751167,6,20050921,20050921,6009.0,20050921,0,0,0,0,1.3354332,0
142,142,3.0,B,38.0242,-120.67725,6,20050922,20050922,6009.0,20050922,0,0,0,0,0.723467,0
143,143,0.2,A,38.214289,-120.528061,6,19980728,19980728,6009.0,19980728,0,0,0,0,1.9307222,0
144,144,0.1,A,38.2683,-120.5114,6,20090625,20090625,6009.0,20090625,0,0,0,0,2.5018554,0
145,145,0.5,B,38.1675,-120.6531,6,20060827,20060827,6009.0,20060827,0,0,0,0,0.60415506,0
146,146,0.25,A,38.40138889,-120.10944444,6,20070626,20070626,6009.0,20070626,0,0,0,0,2.0002248,0
147,147,0.1,A,38.243419,-120.713361,6,20010809,20010809,6009.0,20010809,0,0,0,0,2.0379694,0
148,148,0.1,A,38.330811,-120.5136,6,19990910,19990910,6009.0,19990910,0,0,0,0,1.6819080000000002,0
149,149,2.0,B,38.170319,-120.67575,6,19990925,19990925,6009.0,19990925,0,0,0,0,1.2560222,0
150,150,4.0,B,38.025389,-120.6408,6,20040818,20040818,6009.0,20040818,0,0,0,0,1.6461511999999998,0
151,151,2.0,B,38.099111,-120.475569,6,20040513,20040513,6009.0,20040513,0,0,0,0,1.4011737,0
152,152,1.0,B,38.169839,-120.60255,6,19990627,19990627,6009.0,19990627,0,0,0,0,2.3640060000000003,0
153,153,1.0,B,38.113411,-120.475731,6,20021116,20021116,6009.0,20021116,0,0,0,0,2.406161,0
154,154,1.0,B,38.206797,-120.571756,6,20070623,20070623,6009.0,20070623,0,0,0,0,3.0276961,0
155,155,0.3,B,37.923719,-120.624319,6,20010624,20010624,6009.0,20010624,0,0,0,0,2.2510889,0
156,156,0.1,A,38.402769,-120.494419,6,20040319,20040319,6009.0,20040319,0,0,0,0,0.5247853,0
157,157,0.1,A,38.403189,-120.550219,6,20040309,20040309,6009.0,20040309,0,0,0,0,2.126582,0
158,158,0.1,A,38.42083333,-120.04861111,6,20060816,20060816,6009.0,20060816,0,0,0,0,2.2143707000000004,0
159,159,0.1,A,38.156497,-120.539222,6,20050928,20050928,6009.0,20050928,0,0,0,0,2.5969944,0
160,160,0.1,A,38.373481,-120.605861,6,19990627,19990627,6009.0,19990627,0,0,0,0,2.3640060000000003,0
161,161,0.5,B,38.24355,-120.73205,6,20020511,20020511,6009.0,20020511,0,0,0,0,2.9218152,0
162,162,0.3,B,38.3736,-120.5119,6,20050925,20050925,6009.0,20050925,0,0,0,0,1.6719133999999998,0
163,163,0.1,A,37.938261,-120.605811,6,20000911,20000911,6009.0,20000911,0,0,0,0,0.5503667,0
164,164,0.01,A,38.43888889,-120.08472222,6,20070725,20070726,6009.0,20070725,0,0,0,0,2.3792446,0
165,165,0.3,B,38.3888,-120.51335,6,20050504,20050504,6009.0,20050504,0,0,0,0,1.0499598999999995,0
166,166,0.5,B,38.059853,-120.550253,6,20070810,20070810,6009.0,20070810,0,0,0,0,1.9163859,0
167,167,0.1,A,38.4456,-120.5475,6,20050927,20050927,6009.0,20050927,0,0,0,0,2.0808609,0
168,168,120.0,D,38.47361111,-120.22972222,6,20070810,20070810,6009.0,20070810,0,0,0,0,1.9163859,0
169,169,1.0,B,38.376278,-120.487572,6,20051207,20051207,6009.0,20051207,0,0,0,0,2.358486,0
170,170,0.1,A,38.301461,-120.508931,6,20010813,20010813,6009.0,20010813,0,0,0,0,2.0401065,0
171,171,100.0,D,38.0118,-120.4971,6,19990705,19990705,6009.0,19990705,0,0,0,0,1.7232581000000002,0
172,172,0.35,B,38.43138889,-120.08777778,6,20080622,20080622,6009.0,20080622,0,0,0,0,2.1644952,0
173,173,0.1,A,38.133042,-120.422108,6,20060602,20060602,6009.0,20060602,0,0,0,0,2.7613366000000004,0
174,174,0.1,A,37.938231,-120.624211,6,20050615,20050615,6009.0,20050615,0,0,0,0,2.4925647,0
175,175,0.1,A,38.30527778,-119.80361111,6,20070725,20070725,6009.0,20070725,0,0,0,0,2.3792446,0
176,176,0.3,B,38.2567,-120.639181,6,20040705,20040705,6009.0,20040705,0,0,0,0,2.1339688,0
177,177,3.0,B,38.170319,-120.67575,6,20010605,20010605,6009.0,20010605,0,0,0,0,3.1252537,0
178,178,0.5,B,38.212906,-120.832006,6,20070903,20070903,6009.0,20070903,0,0,0,0,1.7084756999999997,0
179,179,3.0,B,38.301461,-120.508931,6,19990917,19990917,6009.0,19990917,0,0,0,0,0.68949974,0
180,180,1.0,B,38.2725,-120.4182,6,20020629,20020629,6009.0,20020629,0,0,0,0,2.9757247,0
181,181,0.1,A,38.379025,-120.514239,6,20070717,20070717,6009.0,20070717,0,0,0,0,2.955494,0
182,182,0.5,B,38.2683,-120.4042,6,20050927,20050927,6009.0,20050927,0,0,0,0,2.0808609,0
183,183,0.5,B,38.373789,-120.587069,6,20040509,20040509,6009.0,20040509,0,0,0,0,3.3288045,0
184,184,0.1,A,38.38875,-120.531881,6,20040917,20040917,6009.0,20040917,0,0,0,0,2.03038,0
185,185,0.1,A,38.199669,-120.881269,6,19990705,19990705,6009.0,19990705,0,0,0,0,1.7232581000000002,0
186,186,0.5,B,38.108911,-120.461244,6,20050713,20050714,6009.0,20050713,0,0,0,0,1.8384737,0
187,187,0.2,A,37.938261,-120.605811,6,20000911,20000911,6009.0,20000911,0,0,0,0,0.5503667,0
188,188,0.3,B,38.4022,-120.4928,6,20050927,20050927,6009.0,20050927,0,0,0,0,2.0808609,0
