,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
9937,0.1,A,39.2636,-121.029019,6,20040919,20040919,6057.0,20040919,49,-21,-2,25,0,55.75
9938,0.25,A,39.38333333,-120.16833333,6,20060814,20060814,6057.0,20060814,210,91,144,0,0,68.5
9939,0.1,A,39.2622,-121.122089,6,20030709,20030709,6057.0,20030709,266,125,182,0,0,120.0
9940,1.2,B,39.222339,-120.935019,6,19990501,19990501,6057.0,19990501,104,-9,33,25,0,121.75
9941,0.25,A,39.38555556,-120.18416667,6,20060814,20060814,6057.0,20060814,210,91,144,0,0,68.5
9942,0.1,A,39.166481,-121.05635,6,19991018,19991018,6057.0,19991018,161,60,95,0,0,60.0
9943,5.0,B,39.118389,-121.003194,6,20060929,20060930,6057.0,20060929,223,51,127,0,0,62.75
9944,0.3,B,39.2484,-121.084561,6,19990606,19990606,6057.0,19990606,88,-18,32,25,0,167.25
9945,0.1,A,39.035597,-121.126069,6,20071206,20071206,6057.0,20071206,15,-10,-2,279,0,80.25
9946,0.1,A,39.208531,-120.897761,6,20040918,20040918,6057.0,20040918,93,4,54,25,0,55.75
9947,0.3,B,39.134592,-121.100147,6,20050626,20050626,6057.0,20050626,174,54,98,0,0,111.25
