FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE
1.0,B,38.9291,-123.686428,6,20060705,20060705,6045.0,20060705
4.0,B,39.568808,-123.771078,6,20060706,20060706,6045.0,20060706
0.1,A,39.813169,-123.629811,6,20030904,20030904,6045.0,20030904
0.3,B,39.826881,-123.669381,6,20000915,20000915,6045.0,20000915
0.2,A,39.101361,-123.391181,6,20000913,20000913,6045.0,20000913
0.2,A,39.355269,-123.382161,6,20040902,20040902,6045.0,20040902
1.0,B,39.312139,-123.345039,6,20030612,20030612,6045.0,20030612
0.1,A,39.50166667,-123.11833333,6,20070920,20070920,6045.0,20070920
0.1,A,38.976181,-123.620861,6,19990724,19990724,6045.0,19990724
0.5,B,39.256661,-123.141581,6,20040828,20040828,6045.0,20040828
0.1,A,39.811,-123.464161,6,19990806,19990806,6045.0,19990806
0.5,B,39.658531,-123.597739,6,20010620,20010620,6045.0,20010620
0.1,A,39.756056,-123.437714,6,20070630,20070630,6045.0,20070630
3.0,B,39.1327,-123.1022,6,20040822,20040822,6045.0,20040822
0.1,A,39.174569,-123.078219,6,19990703,19990703,6045.0,19990703
0.01,A,39.80805556,-123.015,6,20070625,20070625,6045.0,20070625
0.2,A,39.638222,-123.783947,6,20070701,20070701,6045.0,20070701
0.5,B,39.680789,-123.351361,6,20070703,20070704,6045.0,20070703
0.4,B,38.862169,-123.651631,6,19990704,19990704,6045.0,19990704
0.1,A,39.41725,-123.794681,6,20070703,20070703,6045.0,20070703
0.1,A,39.336,-123.798681,6,19990705,19990705,6045.0,19990705
0.1,A,39.365131,-123.815319,6,19990812,19990812,6045.0,19990812
0.1,A,39.307481,-123.798619,6,19990706,19990706,6045.0,19990706
1.0,B,39.306111,-123.798472,6,20060625,20060625,6045.0,20060625
1.5,B,39.284769,-123.25235,6,20030818,20030818,6045.0,20030818
0.1,A,39.729775,-123.570661,6,20070806,20070806,6045.0,20070806
51.0,C,39.131561,-123.130469,6,20010708,20010709,6045.0,20010708
0.1,A,39.602931,-123.119281,6,19990807,19990807,6045.0,19990807
0.2,A,39.133119,-123.706436,6,20060809,20060809,6045.0,20060809
6.0,B,39.131561,-123.130469,6,20010708,20010709,6045.0,20010708
1.0,B,39.793961,-123.163311,6,20010610,20010610,6045.0,20010610
0.1,A,38.846781,-123.633561,6,20010717,20010717,6045.0,20010717
0.1,A,39.312139,-123.345039,6,20010718,20010718,6045.0,20010718
1.0,B,39.8225,-123.02861111,6,20070805,20070805,6045.0,20070805
0.3,B,38.806961,-123.586122,6,20060620,20060620,6045.0,20060620
0.3,B,38.810169,-123.593703,6,20070622,20070622,6045.0,20070622
0.5,B,39.13475,-123.7126,6,20030804,20030804,6045.0,20030804
0.1,A,39.9129,-123.745919,6,20030820,20030820,6045.0,20030820
0.1,A,39.826881,-123.559919,6,20030819,20030819,6045.0,20030819
0.1,A,39.199761,-123.048169,6,19990730,19990730,6045.0,19990730
0.1,A,39.336,-123.798681,6,20030812,20030812,6045.0,20030812
0.1,A,38.805519,-123.579739,6,19990626,19990626,6045.0,19990626
0.1,A,39.307481,-123.798619,6,20030820,20030820,6045.0,20030820
1.0,B,39.808431,-123.144431,6,19990807,19990807,6045.0,19990807
0.1,A,39.477514,-123.797658,6,20071011,20071011,6045.0,20071011
0.2,A,36.886689,-120.809931,6,20030926,20030926,6047.0,20030926
270.0,D,36.886689,-120.809931,6,20050926,20050927,6047.0,20050926
5.0,B,36.8721,-120.789981,6,19991122,19991122,6047.0,19991122
0.1,A,36.893747,-120.798339,6,20070120,20070120,6047.0,20070120
20.0,C,36.8,-120.955,6,20060729,20060731,6047.0,20060729
447.0,E,36.8721,-120.789981,6,20050730,20050731,6047.0,20050730
1.0,B,36.893747,-120.798339,6,20060920,20060920,6047.0,20060920
0.2,A,36.8721,-120.789981,6,20010621,20010621,6047.0,20010621
91.0,C,41.71388889,-121.16333333,6,20070710,20070720,6049.0,20070710
0.5,B,41.7183,-120.2017,6,20060814,20060815,6049.0,20060814
20.0,C,41.62777778,-121.31166667,6,20070311,20070313,6049.0,20070311
0.2,A,41.7672,-120.1683,6,20060814,20060814,6049.0,20060814
0.5,B,41.7375,-121.2275,6,20070710,20070711,6049.0,20070710
0.1,A,41.84888889,-120.65722222,6,20070929,20070929,6049.0,20070929
8.1,B,41.73527778,-121.22888889,6,20070710,20070716,6049.0,20070710
50.0,C,41.75083333,-121.00222222,6,20060723,20060801,6049.0,20060723
1.5,B,41.6175,-120.25194444,6,20060724,20060725,6049.0,20060724
0.5,B,41.63805556,-121.40583333,6,20070710,20070715,6049.0,20070710
0.1,A,41.825,-120.2889,6,20070901,20070901,6049.0,20070901
0.1,A,41.80138889,-120.31888889,6,20060814,20060814,6049.0,20060814
0.1,A,41.23416667,-120.33611111,6,20070921,20070921,6049.0,20070921
0.1,A,41.321328,-121.114464,6,20070710,20070714,6049.0,20070710
0.5,B,41.48527778,-121.05222222,6,20060626,20060629,6049.0,20060626
0.33,B,41.26861111,-120.28416667,6,20060814,20060814,6049.0,20060814
0.1,A,41.321328,-121.114464,6,20070710,20070711,6049.0,20070710
0.1,A,41.76277778,-121.30083333,6,20070711,20070711,6049.0,20070711
0.3,B,41.7675,-120.85166667,6,20060723,20060724,6049.0,20060723
2.0,B,41.8672,-120.1847,6,20061010,20061010,6049.0,20061010
0.25,A,41.59694444,-120.33444444,6,20070710,20070711,6049.0,20070710
0.6,A,41.421347,-120.630606,6,20060626,20060626,6049.0,20060626
0.1,A,41.2116,-120.4411,6,20040813,20040813,6049.0,20040813
17.0,C,41.537825,-120.457083,6,20060725,20060725,6049.0,20060725
75.0,C,41.32138889,-121.09416667,6,20070710,20070710,6049.0,20070710
0.2,A,41.40055556,-121.48416667,6,20060724,20060725,6049.0,20060724
3.2,A,41.90666667,-120.56583333,6,20070710,20070710,6049.0,20070710
5.0,B,41.3517,-120.7019,6,20060626,20060627,6049.0,20060626
0.25,A,41.49583333,-121.14694444,6,20070531,20070531,6049.0,20070531
500.26,E,41.2335,-120.961811,6,20060626,20060627,6049.0,20060626
0.25,A,41.53555556,-121.10222222,6,20070531,20070601,6049.0,20070531
1.0,B,41.68555556,-120.66694444,6,20060724,20060725,6049.0,20060724
0.1,A,41.545367,-120.464067,6,20070929,20070929,6049.0,20070929
0.6,B,41.53,-120.85833333,6,20070531,20070629,6049.0,20070531
0.1,A,41.522939,-120.611869,6,20040725,20040725,6049.0,20040725
0.5,B,41.88361111,-120.7675,6,20060922,20060922,6049.0,20060922
0.1,A,41.509044,-120.476281,6,20060724,20060724,6049.0,20060724
1.6,B,41.8828,-120.1589,6,20060814,20060814,6049.0,20060814
2.0,B,41.56416667,-120.85333333,6,20070531,20070611,6049.0,20070531
0.1,A,41.465661,-120.918672,6,20060724,20060724,6049.0,20060724
2.0,B,41.8739,-120.1475,6,20070930,20070930,6049.0,20070930
1.2,A,41.71833333,-120.61888889,6,20060724,20060725,6049.0,20060724
0.1,A,41.248378,-120.961769,6,20060626,20060626,6049.0,20060626
0.1,A,41.189708,-121.323583,6,20060724,20060724,6049.0,20060724
1.0,B,41.25166667,-120.31694444,6,20060626,20060626,6049.0,20060626
0.25,A,41.76861111,-120.86777778,6,20060723,20060725,6049.0,20060723
2.0,B,41.76722222,-120.33444444,6,20060814,20060815,6049.0,20060814
1.1,A,41.15138889,-120.26805556,6,20060822,20060822,6049.0,20060822
8121.0,G,41.98833333,-120.54472222,6,20070715,20070804,6049.0,20070715
0.1,A,41.78111111,-121.23333333,6,20070714,20070717,6049.0,20070714
3.0,B,41.36694444,-121.01888889,6,20060711,20060711,6049.0,20060711
0.26,B,41.58555556,-121.03333333,6,20060625,20060625,6049.0,20060625
0.2,A,41.39444444,-121.04972222,6,20070908,20070908,6049.0,20070908
0.8,B,41.3682,-120.7061,6,20050805,20050805,6049.0,20050805
0.2,A,41.45,-120.1833,6,20060625,20060625,6049.0,20060625
0.5,B,41.3333,-120.1181,6,20070722,20070722,6049.0,20070722
0.1,A,41.2882,-120.5994,6,20040816,20040816,6049.0,20040816
6.0,B,41.29215,-121.09495,6,20050707,20050707,6049.0,20050707
1.5,B,41.33388889,-120.86916667,6,20060626,20060628,6049.0,20060626
524.0,E,41.81833333,-121.05138889,6,20060722,20060811,6049.0,20060722
1.0,B,41.40965,-120.684733,6,20070522,20070522,6049.0,20070522
0.30000000000000004,A,41.65194444,-121.00527778,6,20070904,20070904,6049.0,20070904
0.5,B,41.3208,-120.5078,6,20070519,20070519,6049.0,20070519
3.0,B,41.228189,-120.930956,6,20060718,20060718,6049.0,20060718
2.1,A,41.31361111,-120.83805556,6,20070906,20070906,6049.0,20070906
0.1,A,41.450139,-120.611519,6,20060717,20060717,6049.0,20060717
4.0,B,41.2525,-120.31666667,6,20060716,20060717,6049.0,20060716
0.5,B,41.446686,-120.628969,6,20050725,20050725,6049.0,20050725
1.0,B,41.70277778,-121.13611111,6,20070905,20070905,6049.0,20070905
0.1,A,41.545367,-120.464069,6,20060818,20060818,6049.0,20060818
0.1,A,41.60944444,-121.10888889,6,20070904,20070904,6049.0,20070904
0.1,A,41.3016,-120.5061,6,20040815,20040815,6049.0,20040815
1.0,B,41.4681,-120.1511,6,20060621,20060621,6049.0,20060621
0.5,A,41.49015,-120.724883,6,20070904,20070904,6049.0,20070904
1.0,B,41.450319,-120.707,6,20070810,20070810,6049.0,20070810
1.5,B,41.236389,-121.218489,6,20070403,20070403,6049.0,20070403
130.0,D,41.25194444,-121.03416667,6,20060626,20060706,6049.0,20060626
0.1,A,41.51861111,-120.28333333,6,20060818,20060819,6049.0,20060818
5.0,B,41.537919,-120.554139,6,20041120,20041120,6049.0,20041120
8.2,B,41.85583333,-121.32972222,6,20070711,20070713,6049.0,20070711
1.0,B,41.23333333,-120.36833333,6,20060626,20060626,6049.0,20060626
1.0,B,41.88666667,-120.6675,6,20070409,20070409,6049.0,20070409
0.1,A,41.30305556,-120.30972222,6,20060815,20060815,6049.0,20060815
1.0,B,41.86472222,-120.59388889,6,20070408,20070409,6049.0,20070408
40.1,C,41.31916667,-121.00111111,6,20060626,20060706,6049.0,20060626
0.1,A,41.2766,-120.5011,6,20040819,20040819,6049.0,20040819
0.1,A,41.8022,-120.1689,6,20060814,20060814,6049.0,20060814
15.0,C,41.545367,-120.464069,6,20070406,20070406,6049.0,20070406
2.8,B,41.8831,-120.1603,6,20060814,20060814,6049.0,20060814
0.1,A,41.58555556,-121.18555556,6,20060607,20060607,6049.0,20060607
0.26,B,41.28416667,-120.285,6,20060814,20060815,6049.0,20060814
0.5,B,41.43638889,-121.11638889,6,20070711,20070712,6049.0,20070711
0.1,A,41.446686,-120.628969,6,20060723,20060723,6049.0,20060723
0.25,A,41.86611111,-120.57416667,6,20070711,20070711,6049.0,20070711
0.1,A,41.75111111,-120.90222222,6,20060723,20060723,6049.0,20060723
0.1,A,41.63333333,-121.58361111,6,20060705,20060706,6049.0,20060705
0.1,A,41.65166667,-120.28333333,6,20060815,20060816,6049.0,20060815
0.1,A,41.34166667,-120.25833333,6,20070902,20070902,6049.0,20070902
0.5,B,41.78388889,-121.2525,6,20070713,20070713,6049.0,20070713
40.1,A,41.70194444,-120.9,6,20060722,20060729,6049.0,20060722
1.0,B,41.638736,-120.457133,6,20070712,20070712,6049.0,20070712
0.2,A,41.186369,-120.522881,6,20040813,20040813,6049.0,20040813
65.0,C,41.79777778,-121.66638889,6,20070712,20070715,6049.0,20070712
461.0,E,41.45138889,-121.35138889,6,20060626,20060627,6049.0,20060626
15.0,C,41.75388889,-121.28361111,6,20070712,20070715,6049.0,20070712
24.1,B,41.47444444,-120.94111111,6,20070416,20070416,6049.0,20070416
0.1,A,41.66861111,-120.25138889,6,20060815,20060816,6049.0,20060815
0.4,B,41.63527778,-121.26888889,6,20060723,20060723,6049.0,20060723
1049.0,F,41.46916667,-121.33472222,6,20060626,20060715,6049.0,20060626
0.1,A,41.5549,-120.4744,6,20040725,20040726,6049.0,20040725
0.1,A,41.17472222,-120.36638889,6,20070831,20070901,6049.0,20070831
25.0,C,41.78361111,-120.93388889,6,20060725,20060804,6049.0,20060725
1.0,B,41.73388889,-120.95083333,6,20060806,20060811,6049.0,20060806
0.25,A,41.8975,-120.79638889,6,20070802,20070803,6049.0,20070802
0.3,B,41.2466,-120.1644,6,20050625,20050625,6049.0,20050625
6.0,B,41.595539,-120.437386,6,20060628,20060628,6049.0,20060628
0.1,A,41.53444444,-120.31861111,6,20061006,20061006,6049.0,20061006
0.1,A,41.545367,-120.464069,6,20070609,20070609,6049.0,20070609
0.1,A,41.98,-121.06888889,6,20070706,20070710,6049.0,20070706
0.1,A,41.61722222,-120.31666667,6,20061006,20061006,6049.0,20061006
0.2,A,41.96916667,-121.07638889,6,20070706,20070710,6049.0,20070706
0.30000000000000004,A,41.5503,-120.4167,6,20060806,20060806,6049.0,20060806
0.2,A,41.406733,-120.592561,6,20070706,20070706,6049.0,20070706
0.26,B,41.385,-121.08333333,6,20060628,20060629,6049.0,20060628
73.0,C,41.363403,-120.707639,6,20070706,20070707,6049.0,20070706
1.5,B,41.19952,-120.40751,6,20070802,20070802,6049.0,20070802
0.1,A,41.523508,-120.534767,6,20070706,20070706,6049.0,20070706
0.30000000000000004,A,41.23583333,-120.80166667,6,20060806,20060806,6049.0,20060806
5.0,B,41.6025,-121.38305556,6,20070706,20070709,6049.0,20070706
0.1,A,41.95,-120.76888889,6,20061005,20061005,6049.0,20061005
2.0,B,41.68583333,-120.96833333,6,20060628,20060629,6049.0,20060628
6.3999999999999995,B,41.53472222,-121.03388889,6,20060806,20060811,6049.0,20060806
0.25,A,41.95666667,-120.82944444,6,20070706,20070707,6049.0,20070706
0.05,A,41.75055556,-121.31194444,6,20070731,20070731,6049.0,20070731
2.0,B,41.91111111,-120.21638889,6,20070706,20070709,6049.0,20070706
0.1,A,41.93444444,-120.25083333,6,20070802,20070803,6049.0,20070802
267.5,D,41.97472222,-121.11638889,6,20070706,20070725,6049.0,20070706
0.1,A,41.43361111,-121.00027778,6,20061005,20061005,6049.0,20061005
0.1,A,41.56138889,-120.27777778,6,20070703,20070703,6049.0,20070703
4.2,B,41.95,-121.28333333,6,20060806,20060806,6049.0,20060806
65.0,C,41.06722222,-121.83666667,6,20070706,20070717,6049.0,20070706
1.4000000000000001,A,41.48361111,-121.43361111,6,20060806,20060807,6049.0,20060806
0.25,A,41.57555556,-120.99972222,6,20070819,20070819,6049.0,20070819
0.25,A,41.78583333,-120.36833333,6,20060214,20060214,6049.0,20060214
0.1,A,41.48444444,-121.31722222,6,20060627,20060629,6049.0,20060627
34.0,C,41.92138889,-120.88833333,6,20061014,20061016,6049.0,20061014
2.5,B,41.85555556,-120.83388889,6,20071016,20071018,6049.0,20071016
0.2,A,41.485,-121.48388889,6,20060807,20060815,6049.0,20060807
0.1,A,41.51805556,-121.4,6,20060627,20060627,6049.0,20060627
0.1,A,41.53444444,-120.31861111,6,20061009,20061009,6049.0,20061009
6.1,B,41.61805556,-121.08555556,6,20060807,20060812,6049.0,20060807
3.0,B,41.4675,-120.93333333,6,20061013,20061014,6049.0,20061013
0.1,A,41.890483,-120.005539,6,20070820,20070820,6049.0,20070820
2.1,A,41.96916667,-120.55,6,20060807,20060808,6049.0,20060807
0.1,A,41.31916667,-120.18333333,6,20061011,20061011,6049.0,20061011
2.6,B,41.55027778,-121.40055556,6,20060807,20060808,6049.0,20060807
8.0,B,41.35111111,-120.91722222,6,20060627,20060629,6049.0,20060627
0.25,A,41.95083333,-120.75222222,6,20060510,20061005,6049.0,20060510
0.8,B,41.7266,-120.2111,6,20050625,20050625,6049.0,20050625
0.2,A,41.3,-120.86666667,6,20060627,20060629,6049.0,20060627
1.0,B,41.552217,-120.456864,6,20070706,20070706,6049.0,20070706
3.5,B,41.95,-120.73416667,6,20060807,20060808,6049.0,20060807
16.200000000000003,B,41.33583333,-120.90194444,6,20060627,20060629,6049.0,20060627
0.26,B,41.55055556,-121.48555556,6,20060807,20060809,6049.0,20060807
0.2,A,41.43388889,-120.95111111,6,20060627,20060627,6049.0,20060627
0.1,A,41.53,-121.05138889,6,20070915,20070916,6049.0,20070915
526.2,A,41.80222222,-120.95222222,6,20060807,20060810,6049.0,20060807
3.0,B,41.566497,-120.437256,6,20060419,20060419,6049.0,20060419
0.1,A,41.85739,-120.21228,6,20070823,20070824,6049.0,20070823
52.0,C,41.2517,-120.6169,6,20060627,20060706,6049.0,20060627
0.1,A,41.80194444,-120.91722222,6,20060807,20060810,6049.0,20060807
0.30000000000000004,A,41.545367,-120.464069,6,20060806,20060806,6049.0,20060806
0.1,A,41.75055556,-120.85194444,6,20060726,20060804,6049.0,20060726
0.1,A,41.77277778,-120.71666667,6,20070709,20070710,6049.0,20070709
480.0,E,41.1882,-120.0677,6,20040813,20040814,6049.0,20040813
4871.0,F,41.68583333,-120.51833333,6,20060726,20060728,6049.0,20060726
0.1,A,41.48527778,-120.96805556,6,20060627,20060627,6049.0,20060627
0.1,A,41.450111,-120.592581,6,20040727,20040727,6049.0,20040727
0.1,A,41.2682,-120.5061,6,20040813,20040813,6049.0,20040813
5.0,B,41.81222222,-121.07972222,6,20070602,20070604,6049.0,20070602
1.0,B,41.77305556,-120.74333333,6,20070709,20070710,6049.0,20070709
64.0,C,41.277778,-121.114517,6,20071002,20071002,6049.0,20071002
3.0,B,41.35111111,-120.86722222,6,20060701,20060703,6049.0,20060701
0.1,A,41.17777778,-120.83444444,6,20070109,20070110,6049.0,20070109
2.0,B,41.52638889,-120.32916667,6,20070830,20070830,6049.0,20070830
3.1,A,41.595828,-120.456706,6,20060726,20060726,6049.0,20060726
2.0,B,41.2767,-120.5017,6,20051001,20051001,6049.0,20051001
0.1,A,41.75194444,-120.91666667,6,20060726,20060801,6049.0,20060726
3.0,B,41.76277778,-120.74194444,6,20070709,20070710,6049.0,20070709
0.1,A,41.76583333,-120.72472222,6,20070602,20070625,6049.0,20070602
16.8,C,41.33555556,-121.33972222,6,20070710,20070715,6049.0,20070710
20.3,C,41.8356,-120.1525,6,20060926,20060926,6049.0,20060926
0.75,B,41.25611111,-120.36944444,6,20060626,20060627,6049.0,20060626
0.1,A,41.219461,-121.095822,6,20070202,20070205,6049.0,20070202
2.0,B,41.60222222,-120.53333333,6,20060725,20060731,6049.0,20060725
0.1,A,41.15222222,-120.32972222,6,20070831,20070831,6049.0,20070831
0.1,A,41.51833333,-120.71944444,6,20070601,20070602,6049.0,20070601
0.25,A,41.61833333,-121.08416667,6,20061010,20061010,6049.0,20061010
0.1,A,41.234892,-120.657175,6,20070831,20070831,6049.0,20070831
3.5,B,41.55666667,-121.09305556,6,20070710,20070711,6049.0,20070710
82.0,C,41.45015,-120.437539,6,20040813,20040813,6049.0,20040813
0.2,A,41.53805556,-121.01333333,6,20070601,20070601,6049.0,20070601
0.25,A,41.25222222,-121.03388889,6,20060927,20060928,6049.0,20060927
1.0,B,41.449919,-120.378339,6,20070831,20070831,6049.0,20070831
3.3000000000000003,A,41.35055556,-120.86694444,6,20060701,20060702,6049.0,20060701
0.2,A,41.55222222,-121.06861111,6,20060805,20060806,6049.0,20060805
0.4,B,41.406778,-120.649564,6,20070707,20070707,6049.0,20070707
12.2,C,41.66916667,-121.23361111,6,20060805,20060810,6049.0,20060805
3.0,B,41.98527778,-121.20611111,6,20070830,20070911,6049.0,20070830
5.1,B,41.35222222,-120.35,6,20060805,20060806,6049.0,20060805
52.0,C,41.90222222,-121.03416667,6,20060808,20060809,6049.0,20060808
0.3,B,41.35111111,-120.95027778,6,20060805,20060806,6049.0,20060805
0.2,A,41.43388889,-120.98527778,6,20060627,20060702,6049.0,20060627
2.7,B,41.50055556,-120.96861111,6,20060805,20060805,6049.0,20060805
10.0,C,41.85027778,-121.01861111,6,20060806,20060823,6049.0,20060806
0.1,A,41.95166667,-120.685,6,20061005,20061006,6049.0,20061005
1.3,B,41.33444444,-120.95083333,6,20060805,20060806,6049.0,20060805
0.3,B,41.2286,-120.4447,6,20070914,20070914,6049.0,20070914
0.1,A,41.53361111,-120.78361111,6,20060629,20060722,6049.0,20060629
0.9,B,41.8681,-120.1556,6,20070818,20070819,6049.0,20070818
0.1,A,41.68361111,-120.81305556,6,20070709,20070718,6049.0,20070709
145.0,D,41.4158,-120.4942,6,20070830,20070831,6049.0,20070830
0.2,A,41.25,-120.80194444,6,20060809,20060809,6049.0,20060809
5.0,B,41.464731,-120.687831,6,20070817,20070817,6049.0,20070817
0.2,A,41.446686,-120.628969,6,20060518,20060518,6049.0,20060518
0.1,A,41.55,-121.56666667,6,20060809,20060809,6049.0,20060809
0.1,A,41.45222222,-120.91861111,6,20060627,20060627,6049.0,20060627
3.8000000000000003,A,41.2,-120.5858,6,20060701,20060701,6049.0,20060701
53.7,C,41.35111111,-121.01916667,6,20060630,20060706,6049.0,20060630
5.0,B,41.65,-120.50027778,6,20060729,20060730,6049.0,20060729
0.1,A,41.18583333,-120.15027778,6,20060731,20060731,6049.0,20060731
47.5,B,41.26666667,-121.01805556,6,20060630,20060701,6049.0,20060630
1.5,B,41.38388889,-121.05138889,6,20060627,20060629,6049.0,20060627
0.1,A,41.63583333,-120.74111111,6,20070710,20070724,6049.0,20070710
19.6,C,41.2075,-120.28666667,6,20070830,20070831,6049.0,20070830
0.2,A,41.552381,-120.534711,6,19970309,19970312,6049.0,19970309
0.1,A,41.98722222,-120.84777778,6,20080926,20080926,6049.0,20080926
0.1,A,41.97222222,-120.57138889,6,20090531,20090604,6049.0,20090531
1.5,B,41.3634,-120.669319,6,20000315,20000315,6049.0,20000315
0.2,A,41.76861111,-120.88694444,6,20090531,20090609,6049.0,20090531
1.0,B,41.8699,-120.1627,6,20000404,20000404,6049.0,20000404
0.30000000000000004,A,41.35694444,-121.06944444,6,20090530,20090530,6049.0,20090530
0.1,A,41.77055556,-120.89833333,6,20090531,20090609,6049.0,20090531
0.1,A,41.84416667,-120.86638889,6,20090530,20090530,6049.0,20090530
0.5,B,41.6503,-120.2186,6,20080619,20080619,6049.0,20080619
0.1,A,41.48666667,-121.07333333,6,20090530,20090531,6049.0,20090530
0.35,A,41.40777778,-120.93527778,6,20080621,20080621,6049.0,20080621
0.1,A,41.71166667,-120.68722222,6,20090528,20090607,6049.0,20090528
5.0,B,41.478831,-120.35945,6,20020915,20020916,6049.0,20020915
0.2,A,41.36861111,-121.09,6,20080621,20080622,6049.0,20080621
0.1,A,41.55388889,-120.76305556,6,20090530,20090607,6049.0,20090530
0.25,A,41.42944444,-121.46222222,6,20090601,20090602,6049.0,20090601
0.1,A,41.42833333,-121.07638889,6,20090602,20090602,6049.0,20090602
0.1,A,41.3844,-120.5428,6,20090603,20090603,6049.0,20090603
0.1,A,41.406819,-120.669031,6,19990913,19990913,6049.0,19990913
0.25,A,41.24916667,-120.33833333,6,20090622,20090623,6049.0,20090622
0.1,A,41.406819,-120.669031,6,19990915,19990916,6049.0,19990915
0.1,A,41.435869,-120.437611,6,19990921,19990921,6049.0,19990921
0.1,A,41.1882,-120.4077,6,20030606,20030606,6049.0,20030606
0.2,A,41.233461,-120.923,6,19990921,19990921,6049.0,19990921
0.1,A,41.68916667,-121.52555556,6,20080525,20080525,6049.0,20080525
3.0,B,41.41989,-120.45773,6,19990921,19990922,6049.0,19990921
252.0,D,41.5366,-120.4761,6,19990922,19990923,6049.0,19990922
0.1,A,41.304469,-120.735561,6,20030530,20030603,6049.0,20030530
0.1,A,41.55166667,-121.32333333,6,20080531,20080601,6049.0,20080531
2928.0,F,41.63718,-120.42458,6,19990925,19990927,6049.0,19990925
0.2,A,41.3033,-120.1183,6,20090609,20090609,6049.0,20090609
0.1,A,41.5275,-121.57583333,6,20080807,20080810,6049.0,20080807
3.0,B,41.406819,-120.669031,6,19991016,19991016,6049.0,19991016
0.1,A,41.219461,-121.095819,6,19980820,19980820,6049.0,19980820
0.1,A,41.3725,-121.39638889,6,20090604,20090605,6049.0,20090604
5.0,B,41.219181,-121.210311,6,19991107,19991107,6049.0,19991107
0.4,A,41.63888889,-120.8025,6,20080621,20080622,6049.0,20080621
0.1,A,41.2466,-120.0811,6,20000813,20000813,6049.0,20000813
0.3,B,41.552381,-120.534711,6,20000815,20000815,6049.0,20000815
1.0,B,41.31919,-120.11956,6,20081209,20081209,6049.0,20081209
1.5,B,41.66194444,-121.24333333,6,20080627,20080628,6049.0,20080627
0.1,A,41.552319,-120.573369,6,19980727,19980727,6049.0,19980727
0.5,B,41.26777778,-121.00138889,6,20080628,20080701,6049.0,20080628
0.1,A,41.23365,-121.191561,6,19980725,19980725,6049.0,19980725
0.1,A,41.580961,-120.379311,6,20000908,20000908,6049.0,20000908
0.1,A,41.2899,-120.5044,6,20020513,20020513,6049.0,20020513
0.75,B,41.30194444,-120.9525,6,20080630,20080701,6049.0,20080630
0.1,A,41.450111,-120.592581,6,19980722,19980722,6049.0,19980722
1.8,B,41.29638889,-120.87777778,6,20080630,20080701,6049.0,20080630
0.1,A,41.56305556,-120.92333333,6,20071031,20071101,6049.0,20071031
1.0,B,41.464519,-120.630361,6,19980722,19980722,6049.0,19980722
0.25,A,41.66,-120.77638889,6,20090929,20090930,6049.0,20090929
3.0,B,41.85138889,-120.75083333,6,20081017,20081018,6049.0,20081017
0.1,A,41.5649,-120.1744,6,20001009,20001009,6049.0,20001009
71.0,C,41.3482,-120.4577,6,20000805,20000805,6049.0,20000805
0.3,B,41.406819,-120.669031,6,19990912,19990912,6049.0,19990912
0.1,A,41.1732,-120.5411,6,20000803,20000803,6049.0,20000803
0.1,A,41.317869,-120.503889,6,19980803,19980803,6049.0,19980803
0.35,A,41.41111111,-121.12583333,6,20080621,20080621,6049.0,20080621
1.0,B,41.4214,-120.649539,6,20020822,20020822,6049.0,20020822
1.0,B,41.421339,-120.630611,6,20020813,20020813,6049.0,20020813
1.0,B,41.446686,-120.628969,6,20071108,20071108,6049.0,20071108
0.5,B,41.3182,-120.1211,6,20000701,20000701,6049.0,20000701
0.30000000000000004,A,41.41083333,-120.96083333,6,20080621,20080622,6049.0,20080621
0.1,A,41.220281,-120.6571,6,20020718,20020719,6049.0,20020718
0.1,A,40.9811,-121.1958,6,20090421,20090421,6049.0,20090421
0.1,A,41.2749,-120.5227,6,20020717,20020717,6049.0,20020717
20.4,C,41.1482,-120.6577,6,20020714,20020720,6049.0,20020714
0.1,A,41.6666,-120.4577,6,20020713,20020713,6049.0,20020713
1.0,B,41.871281,-120.30255,6,19980805,19980805,6049.0,19980805
291.0,D,41.9149,-120.0844,6,20020712,20020713,6049.0,20020712
0.30000000000000004,A,41.2195,-121.077011,6,20020711,20020711,6049.0,20020711
2.0,B,41.233881,-121.1337,6,20020707,20020710,6049.0,20020707
0.1,A,41.0282,-120.6944,6,20000803,20000804,6049.0,20000803
0.1,A,41.798461,-120.36105,6,19980907,19980907,6049.0,19980907
0.3,B,41.7896,-120.1913,6,20040324,20040324,6049.0,20040324
0.1,A,41.2306,-120.4614,6,20090629,20090629,6049.0,20090629
0.2,A,41.47444444,-121.43694444,6,20090809,20090809,6049.0,20090809
66.64999999999999,B,41.44055556,-121.11,6,20090801,20090802,6049.0,20090801
2.0,B,41.2199,-120.4127,6,20030831,20030831,6049.0,20030831
25.75,B,41.51666667,-121.21027778,6,20090801,20090804,6049.0,20090801
17.0,C,41.4366,-120.1411,6,20031118,20031120,6049.0,20031118
36.50000000000001,A,41.79194444,-120.98861111,6,20090731,20090731,6049.0,20090731
0.5,B,41.525,-121.03305556,6,20090801,20090801,6049.0,20090801
62.0,C,41.11694444,-120.7625,6,20090730,20090803,6049.0,20090730
0.35,A,41.5025,-121.0025,6,20090801,20090801,6049.0,20090801
0.1,A,41.53583333,-121.33555556,6,20090807,20090807,6049.0,20090807
