,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
623,623,623,6432,5015.1,G,40.6359,-120.13124,6,20020713,20020717,6035.0,20020713,300,93,209,0,3.301518,141.0
624,624,624,6433,0.3,B,40.8966,-120.121,6,20020714,20020715,6035.0,20020714,293,118,184,0,1.9210632,141.0
625,625,625,6434,0.1,A,40.16444444,-120.39972222,6,20090801,20090801,6035.0,20090801,270,118,183,0,0.79428977,109.0
626,626,626,6435,0.1,A,40.388369,-120.804611,6,20020718,20020718,6035.0,20020718,195,93,134,0,1.4001473,141.0
627,627,627,6436,0.1,A,40.0205,-120.1549,6,20040519,20040520,6035.0,20040519,172,39,106,0,2.3135502,173.0
628,628,628,6437,0.1,A,40.6486,-120.6672,6,20070621,20070621,6035.0,20070621,261,52,167,0,2.2673643,173.0
629,629,629,6438,1.6,B,40.794781,-120.7209,6,20020718,20020718,6035.0,20020718,195,93,134,0,1.4001473,141.0
630,630,630,6439,2.1,B,40.4532,-120.6161,6,20040814,20040814,6035.0,20040814,295,130,214,0,2.9589493,147.0
631,631,631,6440,0.1,A,39.9491,-120.0466,6,20020712,20020712,6035.0,20020712,334,138,233,0,2.2621417,141.0
632,632,632,6441,1.0,B,40.79861111,-121.04583333,6,20071105,20071105,6035.0,20071105,147,82,110,0,1.612461,82.0
633,633,633,6442,81.6,C,40.9506,-120.0969,6,20090801,20090812,6035.0,20090801,270,118,183,0,0.79428977,109.0
634,634,634,6443,0.1,A,39.8331,-120.0386,6,20070621,20070621,6035.0,20070621,261,52,167,0,2.2673643,173.0
635,635,635,6444,0.4,A,40.0638,-120.0758,6,20040814,20040814,6035.0,20040814,295,130,214,0,2.9589493,147.0
636,636,636,6445,1501.0,F,40.9639,-120.3614,6,20090801,20090801,6035.0,20090801,270,118,183,0,0.79428977,109.0
637,637,637,6446,0.1,A,40.7213,-120.3777,6,20040814,20040814,6035.0,20040814,295,130,214,0,2.9589493,147.0
638,638,638,6447,1.1,B,40.16805556,-120.41,6,20090801,20090803,6035.0,20090801,270,118,183,0,0.79428977,109.0
639,639,639,6448,1510.3,B,39.9466,-120.0427,6,20020712,20020712,6035.0,20020712,334,138,233,0,2.2621417,141.0
640,640,640,6449,0.1,A,40.975,-120.751667,6,20070831,20070903,6035.0,20070831,248,87,156,25,3.0680454,136.0
641,641,641,6450,1.1,B,40.83722222,-121.19944444,6,20070830,20070830,6035.0,20070830,248,90,152,51,2.6800296,136.0
642,642,642,6451,20.0,C,41.070186,-121.29485,6,20060819,20060819,6035.0,20060819,277,26,158,0,0.47999573,113.0
643,643,643,6452,0.2,A,40.0499,-120.12105,6,19990709,19990709,6035.0,19990709,271,82,174,0,0.33242145,110.0
644,644,644,6453,0.6,B,40.58516,-120.2198,6,19990710,19990711,6035.0,19990710,271,80,170,0,1.1225393,110.0
645,645,645,6454,0.1,A,41.074161,-121.19105,6,19990713,19990713,6035.0,19990713,306,154,215,0,1.1901706,110.0
646,646,646,6455,0.2,A,41.0836,-120.4181,6,20060815,20060815,6035.0,20060815,207,48,120,0,3.2568266,113.0
647,647,647,6456,0.5,B,40.0339,-120.0506,6,20070830,20070830,6035.0,20070830,248,90,152,51,2.6800296,136.0
648,648,648,6457,5.0,B,40.0649,-120.13938,6,19990713,19990713,6035.0,19990713,306,154,215,0,1.1901706,110.0
649,649,649,6458,0.6,A,40.853169,-120.9694,6,19990714,19990714,6035.0,19990714,236,66,165,0,3.7312174,103.0
650,650,650,6459,0.1,A,40.417189,-120.7293,6,20020622,20020622,6035.0,20020622,243,76,159,0,2.4601805,94.0
