,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
239,239,239,3399,0.5,B,36.946261,-119.448789,6,19981117,19981117,6019.0,19981117,172,72,122,15,1.7755264,86.5
240,240,240,3400,2.0,B,36.274689,-120.419481,6,19991119,19991119,6019.0,19991119,178,56,117,58,2.7212207000000004,98.0
241,241,241,3401,0.1,A,36.75138889,-118.86805556,6,20080618,20080618,6019.0,20080618,400,239,322,0,3.2247975,111.5
242,242,242,3402,0.2,A,36.216239,-120.4003,6,19981122,19981122,6019.0,19981122,183,67,128,0,0.8598271999999999,86.5
243,243,243,3403,0.5,B,37.08361111,-119.27055556,6,20090627,20090627,6019.0,20090627,400,239,322,0,0.94626105,119.5
244,244,244,3404,5.0,B,36.770181,-119.312781,6,19981125,19981125,6019.0,19981125,189,50,122,0,1.588231,86.5
245,245,245,3405,0.1,A,37.032619,-119.614331,6,20040910,20040910,6019.0,20040910,383,200,294,0,0.97124356,65.0
246,246,246,3406,0.1,A,37.0177,-119.57405,6,20020831,20020831,6019.0,20020831,372,183,278,0,1.096046,78.333
247,247,247,3407,150.0,D,35.942869,-120.3063,6,19981127,19981127,6019.0,19981127,139,89,117,3,0.16156253,86.5
248,248,248,3408,0.1,A,37.0177,-119.57405,6,20020309,20020309,6019.0,20020309,189,33,111,0,1.6949928,93.25
249,249,249,3409,0.1,A,37.01638889,-118.82861111,6,20070901,20070901,6019.0,20070901,400,239,322,0,1.4577447,60.5
250,250,250,3410,0.1,A,36.820289,-119.369733,6,20070911,20070911,6019.0,20070911,400,239,322,0,1.3974313,64.5
251,251,251,3411,0.1,A,37.25416667,-119.1725,6,20070706,20070706,6019.0,20070706,400,239,322,0,2.5536084,95.5
252,252,252,3412,0.1,A,36.077,-120.102,6,20070125,20070125,6019.0,20070125,400,239,322,0,2.3286238,71.25
253,253,253,3413,8.0,B,36.103261,-120.559489,6,20040611,20040611,6019.0,20040611,317,150,233,0,2.9656234,119.0
254,254,254,3414,0.1,A,36.289131,-120.310669,6,19981116,19981116,6019.0,19981116,156,94,128,0,0.81859744,86.5
255,255,255,3415,0.1,A,36.595969,-120.6849,6,20020902,20020902,6019.0,20020902,400,194,300,0,1.1510391000000002,78.333
256,256,256,3416,30.0,C,36.245481,-120.382831,6,20030627,20030627,6019.0,20030627,417,206,311,0,1.5345669,105.667
257,257,257,3417,1.0,B,36.814639,-119.384731,6,20040728,20040728,6019.0,20040728,383,200,294,0,3.1443493,63.75
258,258,258,3418,2.0,B,36.595969,-120.6849,6,20020903,20020903,6019.0,20020903,400,217,311,0,2.4041653,62.5
259,259,259,3419,0.1,A,37.15555556,-119.29694444,6,20070902,20070902,6019.0,20070902,400,239,322,0,1.5890195,60.5
260,260,260,3420,1.0,B,36.820289,-119.369733,6,20070611,20070611,6019.0,20070611,400,239,322,0,2.7888649,143.25
261,261,261,3421,0.3,B,37.38916667,-119.14111111,6,20060806,20060807,6019.0,20060806,400,239,322,0,2.163637,84.5
262,262,262,3422,0.1,A,37.42083333,-119.11027778,6,20070828,20070829,6019.0,20070828,400,239,322,0,1.372959,60.5
263,263,263,3423,0.1,A,37.3325,-119.115,6,20090603,20090710,6019.0,20090603,400,239,322,0,0.62650234,147.0
264,264,264,3424,0.25,A,37.40888889,-118.93944444,6,20080701,20080703,6019.0,20080701,400,239,322,0,2.316639,23.0
265,265,265,3425,0.1,A,37.24888889,-119.19361111,6,20060809,20060809,6019.0,20060809,400,239,322,0,0.4301212,84.5
266,266,266,3426,0.1,A,36.2888,-120.3833,6,20040320,20040320,6019.0,20040320,306,122,217,0,1.6811851999999998,95.25
267,267,267,3427,0.3,B,37.0031,-119.645039,6,20040912,20040913,6019.0,20040912,356,189,272,0,2.2408216,65.0
268,268,268,3428,154.0,D,37.06527778,-119.45416667,6,20070828,20070829,6019.0,20070828,400,239,322,0,1.372959,60.5
269,269,269,3429,0.18,A,37.2925,-119.13055556,6,20090908,20090909,6019.0,20090908,400,239,322,0,0.62650234,72.5
270,270,270,3430,0.1,A,36.822817,-119.3655,6,20070113,20070113,6019.0,20070113,400,239,322,0,1.5435268,71.25
271,271,271,3431,7.5,B,36.10065,-120.316861,6,20040728,20040728,6019.0,20040728,383,200,294,0,3.1443493,63.75
272,272,272,3432,0.1,A,37.27777778,-119.15111111,6,20060726,20060726,6019.0,20060726,400,239,322,0,2.997127,99.5
273,273,273,3433,0.1,A,36.202289,-120.274639,6,20031219,20031219,6019.0,20031219,189,44,117,56,4.0040483,87.25
274,274,274,3434,8.0,B,36.081939,-120.4806,6,20070709,20070710,6019.0,20070709,400,239,322,0,2.3158858,95.5
275,275,275,3435,0.2,A,37.095,-119.35027778,6,20070830,20070830,6019.0,20070830,400,239,322,0,0.68542576,60.5
276,276,276,3436,0.01,A,37.37305556,-119.26388889,6,20090530,20090531,6019.0,20090530,400,239,322,0,3.0397967999999995,143.571
277,277,277,3437,0.1,A,37.99833333,-118.96277778,6,20060810,20060810,6019.0,20060810,400,239,322,0,1.9729394,84.5
278,278,278,3438,0.01,A,37.13055556,-119.3775,6,20090527,20090527,6019.0,20090527,400,239,322,0,1.2530047,143.571
279,279,279,3439,0.1,A,36.10065,-120.316861,6,19980614,19980614,6019.0,19980614,306,178,244,0,1.4567068,155.0
280,280,280,3440,3.7,B,37.13222222,-119.39638889,6,20060906,20060906,6019.0,20060906,400,239,322,0,1.4060323,74.5
281,281,281,3441,5.0,B,36.23155,-120.310631,6,19980612,19980612,6019.0,19980612,189,128,161,0,1.5358428999999998,155.0
282,282,282,3442,128.0,D,36.289131,-120.310669,6,20000604,20000604,6019.0,20000604,372,167,272,0,3.0702677000000005,149.167
