,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
156,156,156,10726,0.3,B,40.13833333,-120.9925,6,20090629,20090629,6063.0,20090629,0,0,0,0,1.6381112,94
157,157,157,10727,0.1,A,39.97361111,-120.88027778,6,20090628,20090628,6063.0,20090628,0,0,0,0,0.6053161,94
158,158,158,10728,0.1,A,39.75583333,-120.495,6,20070531,20070531,6063.0,20070531,0,0,0,0,2.0991464,72
159,159,159,10729,0.1,A,39.92472222,-121.08,6,20070730,20070730,6063.0,20070730,0,0,0,0,2.2840505,90
160,160,160,10730,31.3,C,40.14805556,-120.66388889,6,20070705,20070706,6063.0,20070705,0,0,0,0,1.9980938,90
161,161,161,10731,0.1,A,39.25555556,-120.4375,6,20060626,20060627,6063.0,20060626,0,0,0,0,0.79428977,99
162,162,162,10732,0.1,A,39.85777778,-120.65638889,6,20070531,20070531,6063.0,20070531,0,0,0,0,2.0991464,72
163,163,163,10733,0.25,A,40.18111111,-121.39527778,6,20060629,20060629,6063.0,20060629,0,0,0,0,2.2389462000000004,99
164,164,164,10734,0.01,A,40.22527778,-120.82833333,6,20080908,20080908,6063.0,20080908,0,0,0,0,1.2340548999999998,96
165,165,165,10735,0.25,A,40.14388889,-120.71472222,6,20060626,20060701,6063.0,20060626,0,0,0,0,0.79428977,99
166,166,166,10736,0.25,A,39.75472222,-120.49583333,6,20070531,20070531,6063.0,20070531,0,0,0,0,2.0991464,72
167,167,167,10737,0.1,A,39.97722222,-120.18972222,6,20060628,20060628,6063.0,20060628,0,0,0,0,1.1921905000000002,99
168,168,168,10738,0.1,A,39.99388889,-120.35444444,6,20090913,20090913,6063.0,20090913,0,0,0,0,3.5305777000000003,94
169,169,169,10739,0.01,A,39.85888889,-120.43583333,6,20080910,20080910,6063.0,20080910,0,0,0,0,2.4093268,96
170,170,170,10740,85.0,C,39.82861111,-120.24083333,6,20070130,20070130,6063.0,20070130,0,0,0,0,1.7582351000000005,94
171,171,171,10741,0.1,A,40.23861111,-120.69833333,6,20070705,20070706,6063.0,20070705,0,0,0,0,1.9980938,90
172,172,172,10742,0.1,A,40.14583333,-120.86111111,6,20070608,20070608,6063.0,20070608,0,0,0,0,0.7826238,72
173,173,173,10743,0.25,A,39.93388889,-120.91444444,6,20090628,20090628,6063.0,20090628,0,0,0,0,0.6053161,94
174,174,174,10744,0.1,A,39.42777778,-120.42944444,6,20061022,20061022,6063.0,20061022,0,0,0,0,2.8936038,99
175,175,175,10745,0.1,A,39.83833333,-120.40833333,6,20060626,20060626,6063.0,20060626,0,0,0,0,0.79428977,99
176,176,176,10746,1.0,B,39.78472222,-120.48555556,6,20090420,20090420,6063.0,20090420,0,0,0,0,2.0808609,109
177,177,177,10747,2.3000000000000003,A,40.25,-120.67888889,6,20070705,20070706,6063.0,20070705,0,0,0,0,1.9980938,90
178,178,178,10748,0.1,A,40.04916667,-120.67888889,6,20060627,20060628,6063.0,20060627,0,0,0,0,2.1891627,99
179,179,179,10749,44.0,C,39.96805556,-121.32416667,6,20080913,20080914,6063.0,20080913,0,0,0,0,0.73877746,96
180,180,180,10750,22905.81,G,40.12861111,-120.63611111,6,20070705,20070721,6063.0,20070705,0,0,0,0,1.9980938,90
181,181,181,10751,0.25,A,39.76527778,-120.58166667,6,20090404,20090404,6063.0,20090404,0,0,0,0,1.8760022,109
182,182,182,10752,0.1,A,39.80583333,-121.00583333,6,20080917,20080917,6063.0,20080917,0,0,0,0,2.0689104,96
183,183,183,10753,1.0,B,40.13722222,-120.73333333,6,20060628,20060630,6063.0,20060628,0,0,0,0,1.1921905000000002,99
184,184,184,10754,2.0,B,39.79,-120.58027778,6,20070206,20070206,6063.0,20070206,0,0,0,0,1.840898,94
185,185,185,10755,0.01,A,39.73833333,-120.55555556,6,20090404,20090404,6063.0,20090404,0,0,0,0,1.8760022,109
186,186,186,10756,0.3,B,40.343439,-121.22315,6,20010527,20010527,6063.0,20010527,0,0,0,0,3.8684711,0
187,187,187,10757,0.1,A,40.16305556,-120.93833333,6,20091010,20091010,6063.0,20091010,0,0,0,0,1.3292505,94
188,188,188,10758,2.0,B,39.7875,-120.49833333,6,20070206,20070206,6063.0,20070206,0,0,0,0,1.840898,94
189,189,189,10759,0.1,A,39.93027778,-120.6675,6,20070531,20070531,6063.0,20070531,0,0,0,0,2.0991464,72
190,190,190,10760,115.0,D,39.81277778,-120.09333333,6,20070716,20070717,6063.0,20070716,0,0,0,0,2.9769933,90
191,191,191,10761,0.1,A,39.78861111,-120.47055556,6,20061120,20061120,6063.0,20061120,0,0,0,0,3.6058898,99
192,192,192,10762,8.0,B,39.92916667,-121.31583333,6,20090816,20090818,6063.0,20090816,0,0,0,0,1.3781816999999998,94
193,193,193,10763,0.1,A,39.87638889,-120.10138889,6,20060628,20060629,6063.0,20060628,0,0,0,0,1.1921905000000002,99
194,194,194,10764,0.1,A,39.94222222,-120.91972222,6,20090721,20090721,6063.0,20090721,0,0,0,0,1.9313226000000003,94
195,195,195,10765,0.1,A,39.97361111,-120.88027778,6,20090328,20090328,6063.0,20090328,0,0,0,0,0.95525265,109
196,196,196,10766,0.1,A,39.79805556,-120.17805556,6,20061116,20061116,6063.0,20061116,0,0,0,0,4.811704,99
197,197,197,10767,0.2,A,36.79138889,-120.6225,6,20080921,20080921,6063.0,20080921,0,0,0,0,1.0816636999999998,96
198,198,198,10768,0.75,B,40.08722222,-121.09361111,6,20060628,20060629,6063.0,20060628,0,0,0,0,1.1921905000000002,99
199,199,199,10769,0.08,A,39.98444444,-120.95,6,20070322,20070322,6063.0,20070322,0,0,0,0,2.2222526,110
200,200,200,10770,0.25,A,40.01638889,-121.16,6,20060628,20060629,6063.0,20060628,0,0,0,0,1.1921905000000002,99
201,201,201,10771,0.2,A,40.12472222,-120.75277778,6,20060627,20060627,6063.0,20060627,0,0,0,0,2.1891627,99
202,202,202,10772,0.25,A,39.81888889,-120.4525,6,20090406,20090406,6063.0,20090406,0,0,0,0,2.4101405,109
203,203,203,10773,0.8,B,39.89166667,-121.32555556,6,20060924,20060925,6063.0,20060924,0,0,0,0,2.699403,99
204,204,204,10774,0.25,A,39.72416667,-120.21333333,6,20090707,20090708,6063.0,20090707,0,0,0,0,2.3717082,94
205,205,205,10775,0.5,B,40.14583333,-121.27138889,6,20090418,20090418,6063.0,20090418,0,0,0,0,2.8783693,109
206,206,206,10776,0.01,A,40.035,-120.97944444,6,20090416,20090416,6063.0,20090416,0,0,0,0,3.642439,109
207,207,207,10777,0.1,A,40.21055556,-121.17194444,6,20090414,20090414,6063.0,20090414,0,0,0,0,6.5428824,109
208,208,208,10778,5.0,B,40.15805556,-120.64416667,6,20060627,20060630,6063.0,20060627,0,0,0,0,2.1891627,99
209,209,209,10779,0.11,A,39.90944444,-120.81083333,6,20080915,20080915,6063.0,20080915,0,0,0,0,1.6867048999999998,96
210,210,210,10780,0.1,A,40.44194444,-121.07277778,6,20091012,20091012,6063.0,20091012,0,0,0,0,3.161849,94
211,211,211,10781,22.40000000000001,A,39.90722222,-120.44055556,6,20060627,20060628,6063.0,20060627,0,0,0,0,2.1891627,99
212,212,212,10782,0.15,A,39.81722222,-120.44888889,6,20090408,20090408,6063.0,20090408,0,0,0,0,6.046693299999999,109
213,213,213,10783,0.1,A,39.84055556,-120.73277778,6,20070601,20070601,6063.0,20070601,0,0,0,0,0.3023233,110
214,214,214,10784,0.5,B,40.15416667,-120.93138889,6,20091012,20091012,6063.0,20091012,0,0,0,0,3.161849,94
215,215,215,10785,445.0,E,39.86527778,-121.37138889,6,20090816,20090831,6063.0,20090816,0,0,0,0,1.3781816999999998,94
216,216,216,10786,0.25,A,40.00666667,-120.94333333,6,20090719,20090719,6063.0,20090719,0,0,0,0,1.4611379999999998,94
