FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
16092,1.1,A,40.74722222,-122.13166667,6,20071029,20071029,6089.0,20071029,394,217,306,0,0.8645269,86.0
16093,0.1,A,40.512139,-122.36155,6,20040627,20040627,6089.0,20040627,378,178,278,0,3.9732704,136.0
16094,0.5,B,40.477397,-122.225992,6,20060611,20060611,6089.0,20060611,394,217,306,0,1.7637718,118.5
16095,0.1,A,40.613889,-122.49485,6,19990614,19990614,6089.0,19990614,350,156,256,0,2.8839178,0.0
16096,1.0,B,40.815989,-121.941719,6,20010828,20010828,6089.0,20010828,411,261,339,0,3.5256402,0.0
16097,0.3,B,40.510069,-122.756689,6,19990529,19990530,6089.0,19990529,289,144,217,104,4.02767,0.0
16098,0.3,B,41.000981,-121.340581,6,19990823,19990823,6089.0,19990823,394,250,322,0,0.9300544,0.0
16099,0.1,A,40.495361,-122.514619,6,20000704,20000704,6089.0,20000704,289,150,222,28,2.8097868,0.0
16100,2.0,B,40.86916667,-121.40166667,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16101,0.5,B,41.043669,-121.628639,6,19990916,19990916,6089.0,19990916,333,144,239,0,0.6438193,0.0
16102,0.1,A,40.628511,-122.420881,6,20000704,20000704,6089.0,20000704,289,150,222,28,2.8097868,0.0
16103,0.5,B,40.735,-121.30083333,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16104,0.5,B,41.174619,-121.340911,6,20010915,20010915,6089.0,20010915,333,172,256,0,1.2681041000000002,0.0
16105,0.1,A,40.96405,-121.564161,6,19980629,19980629,6089.0,19980629,322,128,228,0,2.3774207,0.0
16106,0.01,A,40.84694444,-122.40527778,6,20080413,20080413,6089.0,20080413,394,217,306,0,0.97082865,86.0
