FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
13904,14039.0,G,34.25805556,-117.01027778,6,20070914,20070914,6071.0,20070914,439,322,383,0,3.0144563,0
13905,0.1,A,35.62061,-117.58719,6,20080414,20080414,6071.0,20080414,439,322,383,0,2.9068952,0
13906,1.6,A,34.20583333,-117.11916667,6,20090710,20090710,6071.0,20090710,439,322,383,0,2.2784703,0
13907,0.1,A,34.64903,-117.5945,6,20070628,20070628,6071.0,20070628,439,322,383,0,2.4394531,0
13908,0.1,A,34.15833333,-117.27083333,6,20080327,20080327,6071.0,20080327,439,322,383,0,3.4417048,0
13909,400.0,E,34.37027778,-116.90416667,6,20070705,20070705,6071.0,20070705,439,322,383,0,2.1281223,0
13910,0.1,A,34.265,-117.62833333,6,20080505,20080505,6071.0,20080505,439,322,383,0,1.2839043,0
13911,8.0,B,34.24333333,-117.42555556,6,20070626,20070626,6071.0,20070626,439,322,383,0,3.095934,0
13912,0.1,A,34.23444444,-117.42138889,6,20090718,20090718,6071.0,20090718,439,322,383,0,2.6224597000000003,0
13913,0.1,A,34.36388889,-117.64027778,6,20080515,20080515,6071.0,20080515,439,322,383,0,5.164841,0
13914,0.1,A,34.2175,-117.99694444,6,20070706,20070706,6071.0,20070706,439,322,383,0,2.731628,0
13915,0.3,B,35.4578,-115.3739,6,20080516,20080516,6071.0,20080516,439,322,383,0,5.302918,0
13916,0.1,A,34.2,-117.28972222,6,20070625,20070625,6071.0,20070625,439,322,383,0,2.7097795,0
13917,0.1,A,34.275,-117.45083333,6,20070911,20070911,6071.0,20070911,439,322,383,0,0.934778,0
13918,0.2,A,34.56556,-116.78297,6,20090627,20090627,6071.0,20090627,439,322,383,0,0.45705312,0
13919,0.1,A,34.113703,-117.163481,6,20070919,20070919,6071.0,20070919,439,322,383,0,2.9774130000000003,0
13920,0.45,A,34.36138889,-117.42361111,6,20070909,20070909,6071.0,20070909,439,322,383,0,2.6245766,0
13921,0.1,A,34.21111111,-117.13305556,6,20090626,20090626,6071.0,20090626,439,322,383,0,1.6918982,0
13922,0.1,A,34.27611111,-117.18361111,6,20090625,20090625,6071.0,20090625,439,322,383,0,1.8483517,0
13923,0.4,A,34.16444444,-116.97138889,6,20090725,20090725,6071.0,20090725,439,322,383,0,2.2740762,0
13924,0.25,A,34.25472222,-116.80166667,6,20080518,20080518,6071.0,20080518,439,322,383,0,1.314878,0
13925,0.1,A,34.425433,-116.98675,6,20070624,20070624,6071.0,20070624,439,322,383,0,3.9245975,0
13926,0.1,A,34.21527778,-117.11055556,6,20071228,20071228,6071.0,20071228,439,322,383,0,0.89822686,0
13927,1.0,B,34.32666667,-117.495,6,20080229,20080229,6071.0,20080229,439,322,383,0,1.5990584,0
13928,0.25,A,34.27277778,-116.83916667,6,20090622,20090622,6071.0,20090622,439,322,383,0,1.6807519,0
13929,0.1,A,34.21083333,-117.09444444,6,20090703,20090703,6071.0,20090703,439,322,383,0,2.6824238,0
13930,0.5,B,34.34166667,-117.45333333,6,20090720,20090720,6071.0,20090720,439,322,383,0,3.4003677000000003,0
13931,0.1,A,34.72,-115.7892,6,20090718,20090718,6071.0,20090718,439,322,383,0,2.6224597000000003,0
13932,0.1,A,34.8294,-115.0322,6,20070705,20070705,6071.0,20070705,439,322,383,0,2.1281223,0
13933,0.1,A,34.6589,-115.3561,6,20090706,20090706,6071.0,20090706,439,322,383,0,3.1961496,0
13934,0.11,A,33.76444444,-116.7,6,20090718,20090719,6071.0,20090718,439,322,383,0,2.6224597000000003,0
13935,0.5,B,34.15694444,-116.90083333,6,20080508,20080508,6071.0,20080508,439,322,383,0,2.7818844,0
13936,0.1,A,34.34777778,-116.92222222,6,20090718,20090718,6071.0,20090718,439,322,383,0,2.6224597000000003,0
13937,0.25,A,34.35388889,-117.44055556,6,20090705,20090705,6071.0,20090705,439,322,383,0,3.3118582,0
13938,0.1,A,34.18055556,-117.27138889,6,20080512,20080512,6071.0,20080512,439,322,383,0,4.9713535,0
13939,0.01,A,34.22277778,-117.275,6,20070705,20070705,6071.0,20070705,439,322,383,0,2.1281223,0
13940,0.35,A,34.29055556,-116.81805556,6,20090719,20090719,6071.0,20090719,439,322,383,0,3.012047,0
13941,0.1,A,34.113472,-117.181703,6,20070911,20070911,6071.0,20070911,439,322,383,0,0.934778,0
13942,0.1,A,34.27305556,-117.48611111,6,20080512,20080512,6071.0,20080512,439,322,383,0,4.9713535,0
13943,0.1,A,34.29555556,-117.58944444,6,20070626,20070626,6071.0,20070626,439,322,383,0,3.095934,0
13944,490.0,E,34.24944444,-117.65166667,6,20080513,20080523,6071.0,20080513,439,322,383,0,5.537376999999998,0
13945,0.1,A,34.14611111,-116.88666667,6,20090719,20090719,6071.0,20090719,439,322,383,0,3.012047,0
13946,0.1,A,34.116117,-117.187875,6,20070706,20070706,6071.0,20070706,439,322,383,0,2.731628,0
13947,0.08,A,34.21972222,-116.89888889,6,20070902,20070902,6071.0,20070902,439,322,383,0,2.2610905,0
13948,0.1,A,34.49694444,-117.44111111,6,20080702,20080702,6071.0,20080702,439,322,383,0,2.948373,0
13949,0.01,A,34.26527778,-117.22333333,6,20081012,20081012,6071.0,20081012,439,322,383,0,2.7294650000000003,0
13950,0.1,A,34.35444444,-117.6125,6,20090916,20090916,6071.0,20090916,439,322,383,0,1.1921754,0
13951,263.0,D,34.07055556,-117.03138889,6,20080703,20080705,6071.0,20080703,439,322,383,0,2.2214663,0
13952,0.1,A,34.77339,-117.30492,6,20071013,20071013,6071.0,20071013,439,322,383,0,3.5263667,0
13953,0.35,A,34.07555556,-117.03666667,6,20080703,20080703,6071.0,20080703,439,322,383,0,2.2214663,0
13954,0.1,A,34.22888889,-116.93472222,6,20090914,20090914,6071.0,20090914,439,322,383,0,2.5018554,0
